date,media_buyer,region,team,ad_spend_usd,result_count,lead_count,platform,cost_per_lead,cost_per_result
2025-10-05,FD,IN,UNKNOWN,376.85,165.0,29.0,,12.99482759,12.99482759
2025-10-05,LM,IN,UNKNOWN,114.51,18.0,9.0,,12.72333333,12.72333333
2025-10-06,SZ1-DC,IN,UNKNOWN,40.54,0.0,0.0,,,
2025-10-06,HY,IN,ZZ,5239.5,1243.0,239.0,,21.92259414,21.92259414
2025-10-06,SZ1-XC,MY,UNKNOWN,416.03,28.0,4.0,,104.0075,104.0075
2025-10-06,YJ,IN,ZZ,2881.9,695.0,185.0,,15.57783784,15.57783784
2025-10-06,JK,IN,UNKNOWN,1829.61,401.0,126.0,,14.52071429,14.52071429
2025-10-06,LM,IN,UNKNOWN,73.73,7.0,3.0,,24.57666667,24.57666667
2025-10-06,FD,IN,UNKNOWN,745.77,234.0,48.0,,15.536875,15.536875
2025-10-06,HW,IN,ZZ,1306.47,220.0,50.0,,26.1294,26.1294
2025-10-06,YK,MY,ZZ,47.67,3.0,1.0,,47.67,47.67
2025-10-07,HY,IN,ZZ,6083.94,1405.0,292.0,,20.83541096,20.83541096
2025-10-07,LM,IN,UNKNOWN,274.74,63.0,23.0,,11.94521739,11.94521739
2025-10-07,JK,IN,UNKNOWN,612.05,165.0,40.0,,15.30125,15.30125
2025-10-07,LD,IN,UNKNOWN,34.29,18.0,2.0,,17.145,17.145
2025-10-07,HW,IN,ZZ,1655.5,360.0,62.0,,26.7016129,26.7016129
2025-10-07,YK,MY,ZZ,106.22,5.0,1.0,,106.22,106.22
2025-10-08,HY,IN,ZZ,5179.2,1125.0,205.0,,25.26439024,25.26439024
2025-10-08,LM,IN,UNKNOWN,272.89,44.0,10.0,,27.289,27.289
2025-10-08,LD,IN,UNKNOWN,38.22,29.0,3.0,,12.74,12.74
2025-10-08,JK,IN,UNKNOWN,348.75,81.0,15.0,,23.25,23.25
2025-10-08,FD,IN,UNKNOWN,535.19,141.0,11.0,,48.65363636,48.65363636
2025-10-08,HW,IN,ZZ,1633.98,340.0,57.0,,28.66631579,28.66631579
2025-10-08,SZ1-XC,MY,UNKNOWN,278.88,13.0,3.0,,92.96,92.96
2025-10-09,YK,MY,ZZ,70.83,3.0,0.0,,,
2025-10-09,SZ1-XC,MY,UNKNOWN,91.29,3.0,2.0,,45.645,45.645
2025-10-09,SZ1-ZQ,MY,UNKNOWN,157.66,5.0,1.0,,157.66,157.66
2025-10-09,YJ,IN,ZZ,1622.97,410.0,108.0,,15.0275,15.0275
2025-10-09,XH,IN,ZZ,59.47,7.0,3.0,,19.82333333,19.82333333
2025-10-09,LM,IN,UNKNOWN,275.38,60.0,24.0,,11.47416667,11.47416667
2025-10-09,HY,IN,ZZ,4614.29,976.0,223.0,,20.69188341,20.69188341
2025-10-09,LD,IN,UNKNOWN,490.87,160.0,33.0,,14.87484848,14.87484848
2025-10-09,JK,IN,UNKNOWN,793.46,171.0,40.0,,19.8365,19.8365
2025-10-09,MY,IN,ZZ,1603.7,460.0,82.0,,19.55731707,19.55731707
2025-10-09,FD,IN,UNKNOWN,557.78,67.0,13.0,,42.90615385,42.90615385
2025-10-09,HW,IN,ZZ,1422.54,300.0,50.0,,28.4508,28.4508
2025-10-10,SZ1-ZQ,MY,UNKNOWN,339.01,7.0,3.0,,113.0033333,113.0033333
2025-10-10,SZ2-TG,MY,UNKNOWN,10.81,1.0,0.0,,,
2025-10-10,SZ2-TG,IN,UNKNOWN,25.67,4.0,3.0,,8.556666667,8.556666667
2025-10-10,HY,IN,ZZ,3081.75,595.0,122.0,,25.2602459,25.2602459
2025-10-10,YJ,IN,ZZ,2665.7,465.0,102.0,,26.13431373,26.13431373
2025-10-10,YK,MY,ZZ,153.16,6.0,1.0,,153.16,153.16
2025-10-10,LD,IN,UNKNOWN,777.54,201.0,36.0,,21.59833333,21.59833333
2025-10-10,FD,IN,UNKNOWN,136.25,26.0,6.0,,22.70833333,22.70833333
2025-10-10,LM,IN,UNKNOWN,225.3,19.0,9.0,,25.03333333,25.03333333
2025-10-10,JK,IN,UNKNOWN,540.06,101.0,20.0,,27.003,27.003
2025-10-10,XH,IN,ZZ,272.46,39.0,11.0,,24.76909091,24.76909091
2025-10-10,FKZ,MY,UNKNOWN,14.18,0.0,0.0,,,
2025-10-10,SZ1-HJ,MY,UNKNOWN,10.36,0.0,0.0,,,
2025-10-10,SZ1-XC,MY,UNKNOWN,277.51,13.0,4.0,,69.3775,69.3775
2025-10-10,MY,IN,ZZ,2061.96,627.0,116.0,,17.77551724,17.77551724
2025-10-10,HW,IN,ZZ,988.05,215.0,40.0,,24.70125,24.70125
2025-10-11,YK,MY,ZZ,90.59,4.0,0.0,,,
2025-10-11,SZ1-HJ,MY,UNKNOWN,69.37,7.0,1.0,,69.37,69.37
2025-10-11,SZ1-ZQ,MY,UNKNOWN,231.97,10.0,3.0,,77.32333333,77.32333333
2025-10-11,SZ1-XC,MY,UNKNOWN,189.14,10.0,2.0,,94.57,94.57
2025-10-11,XH,IN,ZZ,272.75,25.0,6.0,,45.45833333,45.45833333
2025-10-11,YJ,IN,ZZ,2653.74,632.0,149.0,,17.81033557,17.81033557
2025-10-11,LM,IN,UNKNOWN,1724.32,346.0,113.0,,15.25946903,15.25946903
2025-10-11,FKZ,MY,UNKNOWN,6.43,1.0,0.0,,,
2025-10-11,LD,IN,UNKNOWN,100.92,21.0,3.0,,33.64,33.64
2025-10-11,HW,IN,ZZ,1432.82,300.0,52.0,,27.55423077,27.55423077
2025-10-11,FD,IN,UNKNOWN,84.84,7.0,1.0,,84.84,84.84
2025-10-11,JK,IN,UNKNOWN,495.98,121.0,11.0,,45.08909091,45.08909091
2025-10-11,HY,IN,ZZ,2523.79,615.0,110.0,,22.94354545,22.94354545
2025-10-12,SZ1-ZQ,MY,UNKNOWN,114.03,2.0,1.0,,114.03,114.03
2025-10-12,SZ1-XC,MY,UNKNOWN,507.27,54.0,14.0,,36.23357143,36.23357143
2025-10-12,SZ1-HJ,MY,UNKNOWN,67.32,6.0,2.0,,33.66,33.66
2025-10-12,YK,MY,ZZ,168.79,13.0,4.0,,42.1975,42.1975
2025-10-12,MY,IN,ZZ,4405.66,1361.0,209.0,,21.07971292,21.07971292
2025-10-12,LM,IN,UNKNOWN,1787.15,282.0,125.0,,14.2972,14.2972
2025-10-12,LD,IN,UNKNOWN,114.57,37.0,4.0,,28.6425,28.6425
2025-10-12,JK,IN,UNKNOWN,768.83,165.0,21.0,,36.61095238,36.61095238
2025-10-12,XH,IN,ZZ,439.36,60.0,21.0,,20.92190476,20.92190476
2025-10-12,FD,IN,UNKNOWN,124.79,17.0,1.0,,124.79,124.79
2025-10-12,YJ,IN,ZZ,3750.45,890.0,164.0,,22.86859756,22.86859756
2025-10-12,HW,IN,ZZ,1537.26,450.0,58.0,,26.50448276,26.50448276
2025-10-13,HY,IN,ZZ,3034.85,639.0,79.0,FB,38.41582278,38.41582278
2025-10-13,MY,IN,ZZ,1678.87,639.0,79.0,FB,21.25151899,21.25151899
2025-10-13,LD,IN,UNKNOWN,318.05,52.0,6.0,FB,53.00833333,53.00833333
2025-10-13,SZ1-HJ,MY,UNKNOWN,104.69,5.0,0.0,FB,,
2025-10-13,SZ2-V8,IN,UNKNOWN,690.23,40.0,8.0,FB,86.27875,86.27875
2025-10-13,YK,MY,ZZ,632.65,107.0,15.0,FB,42.17666667,42.17666667
2025-10-13,JK,IN,UNKNOWN,481.52,124.0,15.0,FB,32.10133333,32.10133333
2025-10-13,XH,IN,ZZ,698.6,78.0,27.0,FB,25.87407407,25.87407407
2025-10-13,YJ,IN,ZZ,673.57,106.0,17.0,FB,39.62176471,39.62176471
2025-10-13,FKZ,MY,UNKNOWN,14.78,3.0,0.0,FB,,
2025-10-13,LM,IN,UNKNOWN,606.29,63.0,34.0,FB,17.83205882,17.83205882
2025-10-13,SZ1-XC,MY,UNKNOWN,682.92,66.0,4.0,FB,170.73,170.73
2025-10-13,FD,IN,UNKNOWN,134.45,31.0,1.0,FB,134.45,134.45
2025-10-13,HW,IN,ZZ,954.44,240.0,41.0,FB,23.27902439,23.27902439
2025-10-13,SZ1-ZQ,MY,UNKNOWN,357.52,8.0,3.0,FB,119.1733333,119.1733333
2025-10-13,SZ1-ZQ,MY,UNKNOWN,321.46,8.0,2.0,谷歌,160.73,160.73
2025-10-14,SZ1-ZQ,MY,UNKNOWN,231.73,0.0,0.0,FB,,
2025-10-14,XH,IN,ZZ,533.23,53.0,11.0,FB,48.47545455,48.47545455
2025-10-14,FKZ,MY,UNKNOWN,88.81,7.0,0.0,FB,,
2025-10-14,SZ1-HJ,MY,UNKNOWN,210.86,21.0,5.0,FB,42.172,42.172
2025-10-14,LM,IN,UNKNOWN,298.9,37.0,13.0,FB,22.99230769,22.99230769
2025-10-14,JK,IN,UNKNOWN,438.48,129.0,20.0,FB,21.924,21.924
2025-10-14,LD,IN,UNKNOWN,392.92,110.0,14.0,FB,28.06571429,28.06571429
2025-10-14,FD,IN,UNKNOWN,283.49,61.0,13.0,FB,21.80692308,21.80692308
2025-10-14,YJ,IN,ZZ,287.68,42.0,12.0,FB,23.97333333,23.97333333
2025-10-14,YK,MY,ZZ,549.55,62.0,5.0,FB,109.91,109.91
2025-10-14,HY,IN,ZZ,643.47,160.0,31.0,FB,20.75709677,20.75709677
2025-10-14,SZ1-XC,MY,UNKNOWN,326.48,26.0,3.0,FB,108.8266667,108.8266667
2025-10-14,MM,IN,UNKNOWN,26.26,6.0,2.0,FB,13.13,13.13
2025-10-14,MY,IN,ZZ,1455.69,496.0,97.0,FB,15.0071134,15.0071134
2025-10-14,HW,IN,ZZ,1148.61,346.0,107.0,FB,10.7346729,10.7346729
2025-10-15,HW,IN,ZZ,3202.72,750.0,246.0,FB,13.01918699,13.01918699
2025-10-15,XH,IN,ZZ,20.45,5.0,0.0,FB,,
2025-10-15,LD,IN,UNKNOWN,34.69,13.0,3.0,FB,11.56333333,11.56333333
2025-10-15,LM,IN,UNKNOWN,46.65,4.0,1.0,FB,46.65,46.65
2025-10-15,MM,IN,UNKNOWN,160.43,29.0,7.0,FB,22.91857143,22.91857143
2025-10-15,HY,IN,ZZ,3328.61,713.0,171.0,FB,19.46555556,19.46555556
2025-10-15,MY,IN,ZZ,1508.67,383.0,92.0,FB,16.39858696,16.39858696
2025-10-15,JK,IN,UNKNOWN,414.23,93.0,11.0,FB,37.65727273,37.65727273
2025-10-15,FD,IN,UNKNOWN,52.74,12.0,3.0,FB,17.58,17.58
2025-10-16,SZ1-DC,MY,UNKNOWN,470.95,7.0,1.0,谷歌,470.95,470.95
2025-10-16,SZ1-ZQ,MY,UNKNOWN,32.05,2.0,0.0,FB,,
2025-10-16,YK,BE,ZZ,272.25,2.0,0.0,FB,,
2025-10-16,YK,MY,ZZ,88.42,10.0,2.0,FB,44.21,44.21
2025-10-16,SZ1-XC,MY,UNKNOWN,80.34,10.0,3.0,FB,26.78,26.78
2025-10-16,SZ1-XC,MY,UNKNOWN,70.8,3.0,0.0,谷歌,,
2025-10-16,HY,IN,ZZ,2974.22,717.0,192.0,FB,15.49072917,15.49072917
2025-10-16,MY,IN,ZZ,1937.16,513.0,138.0,FB,14.0373913,14.0373913
2025-10-16,SZ1-HJ,MY,UNKNOWN,185.22,25.0,3.0,FB,61.74,61.74
2025-10-16,LM,IN,UNKNOWN,193.49,55.0,21.0,FB,9.213809524,9.213809524
2025-10-16,FKZ,MY,UNKNOWN,123.78,7.0,1.0,FB,123.78,123.78
2025-10-16,LD,IN,UNKNOWN,399.76,128.0,28.0,FB,14.27714286,14.27714286
2025-10-16,XH,IN,ZZ,183.17,25.0,4.0,FB,45.7925,45.7925
2025-10-16,FD,IN,UNKNOWN,187.76,42.0,8.0,FB,23.47,23.47
2025-10-16,MM,IN,UNKNOWN,295.97,45.0,9.0,FB,32.88555556,32.88555556
2025-10-16,JK,IN,UNKNOWN,1693.83,619.0,226.0,FB,7.494823009,7.494823009
2025-10-16,YJ,IN,ZZ,561.3,195.0,54.0,FB,10.39444444,10.39444444
2025-10-16,HW,IN,ZZ,3670.94,870.0,140.0,FB,26.221,26.221
2025-10-17,SZ1-HJ,MY,UNKNOWN,212.27,19.0,6.0,FB,35.37833333,35.37833333
2025-10-17,SZ1-XC,MY,UNKNOWN,366.26,350.0,6.0,谷歌,61.04333333,61.04333333
2025-10-17,FD,IN,UNKNOWN,462.18,130.0,36.0,FB,12.83833333,12.83833333
2025-10-17,YK,BE,ZZ,313.16,2.0,0.0,FB,,
2025-10-17,YK,MY,ZZ,25.9,5.0,2.0,FB,12.95,12.95
2025-10-17,LM,IN,UNKNOWN,1547.42,400.0,198.0,FB,7.815252525,7.815252525
2025-10-17,YJ,IN,ZZ,2268.86,700.0,100.0,FB,22.6886,22.6886
2025-10-17,LD,IN,UNKNOWN,533.11,184.0,49.0,FB,10.87979592,10.87979592
2025-10-17,XH,IN,ZZ,563.27,95.0,27.0,FB,20.86185185,20.86185185
2025-10-17,SZ1-ZQ,MY,UNKNOWN,89.85,1.0,0.0,谷歌,,
2025-10-17,JK,IN,UNKNOWN,5434.47,1250.0,482.0,FB,11.27483402,11.27483402
2025-10-17,SZ1-ZQ,MY,UNKNOWN,58.16,3.0,0.0,FB,,
2025-10-17,MY,IN,ZZ,2062.81,478.0,140.0,FB,14.73435714,14.73435714
2025-10-17,HY,IN,ZZ,4451.61,909.0,267.0,FB,16.67269663,16.67269663
2025-10-17,HW,IN,ZZ,1707.26,500.0,94.0,FB,18.16234043,18.16234043
2025-10-17,SZ1-HJ,BE,UNKNOWN,56.96,2.0,0.0,FB,,
2025-10-17,FKZ,MY,UNKNOWN,13.07,0.0,0.0,FB,,
2025-10-17,SZ1-XL,BE,UNKNOWN,59.17,0.0,0.0,FB,,
2025-10-17,MM,IN,UNKNOWN,155.16,12.0,0.0,FB,,
2025-10-18,SZ1-XC,MY,UNKNOWN,1.91,2.0,0.0,谷歌,,
2025-10-18,HY,IN,ZZ,5808.23,1030.0,282.0,FB,20.59656028,20.59656028
2025-10-18,MY,IN,ZZ,2360.41,614.0,168.0,FB,14.05005952,14.05005952
2025-10-18,LM,IN,UNKNOWN,2525.38,681.0,303.0,FB,8.334587459,8.334587459
2025-10-18,XH,IN,ZZ,210.81,20.0,5.0,FB,42.162,42.162
2025-10-18,HW,IN,ZZ,1997.78,460.0,109.0,FB,18.32825688,18.32825688
2025-10-18,JK,IN,UNKNOWN,8467.07,2008.0,484.0,FB,17.49394628,17.49394628
2025-10-18,LD,IN,UNKNOWN,395.28,160.0,36.0,FB,10.98,10.98
2025-10-18,FD,IN,UNKNOWN,646.79,162.0,40.0,FB,16.16975,16.16975
2025-10-18,YJ,IN,ZZ,1113.32,260.0,88.0,FB,12.65136364,12.65136364
2025-10-19,SZ1-XC,MY,UNKNOWN,67.42,12.0,2.0,FB,33.71,33.71
2025-10-19,SZ1-XC,MY,UNKNOWN,2.0,1.0,0.0,谷歌,,
2025-10-19,YJ,IN,ZZ,190.21,36.0,11.0,FB,17.29181818,17.29181818
2025-10-19,LM,IN,UNKNOWN,3264.47,642.0,329.0,FB,9.922401216,9.922401216
2025-10-19,MM,IN,UNKNOWN,0.0,24.0,7.0,FB,0.0,0.0
2025-10-19,XH,IN,ZZ,161.52,36.0,16.0,FB,10.095,10.095
2025-10-19,HW,IN,ZZ,2544.01,504.0,130.0,FB,19.56930769,19.56930769
2025-10-19,FD,IN,UNKNOWN,227.72,64.0,18.0,FB,12.65111111,12.65111111
2025-10-19,SZ1-XL,BE,UNKNOWN,11.92,1.0,0.0,FB,,
2025-10-19,LD,IN,UNKNOWN,162.7,43.0,7.0,FB,23.24285714,23.24285714
2025-10-19,JK,IN,UNKNOWN,2516.52,598.0,128.0,FB,19.6603125,19.6603125
2025-10-19,HY,IN,ZZ,3375.09,703.0,188.0,FB,17.95260638,17.95260638
2025-10-19,SZ1-HJ,MY,UNKNOWN,209.19,18.0,2.0,FB,104.595,104.595
2025-10-19,SZ1-ZQ,MY,UNKNOWN,102.59,7.0,3.0,FB,34.19666667,34.19666667
2025-10-19,MY,IN,ZZ,3534.85,833.0,222.0,FB,15.92274775,15.92274775
2025-10-20,SZ1-HJ,MY,UNKNOWN,217.17,16.0,1.0,FB,217.17,217.17
2025-10-20,SZ1-XC,MY,UNKNOWN,204.51,17.0,0.0,FB,,
2025-10-20,SZ1-XC,MY,UNKNOWN,1.92,1.0,0.0,谷歌,,
2025-10-20,SZ1-ZQ,MY,UNKNOWN,159.64,9.0,2.0,FB,79.82,79.82
2025-10-20,YK,MY,ZZ,88.5,4.0,0.0,FB,,
2025-10-20,YJ,IN,ZZ,55.76,11.0,3.0,FB,18.58666667,18.58666667
2025-10-20,XH,IN,ZZ,360.19,80.0,20.0,FB,18.0095,18.0095
2025-10-20,LM,IN,UNKNOWN,856.94,152.0,69.0,FB,12.41942029,12.41942029
2025-10-20,YK,IN,ZZ,62.88,10.0,3.0,FB,20.96,20.96
2025-10-20,LD,IN,UNKNOWN,2348.43,479.0,143.0,FB,16.42258741,16.42258741
2025-10-20,FD,IN,UNKNOWN,405.98,150.0,42.0,FB,9.666190476,9.666190476
2025-10-20,HW,IN,ZZ,2740.25,520.0,128.0,FB,21.40820313,21.40820313
2025-10-20,JK,IN,UNKNOWN,2759.05,699.0,159.0,FB,17.35251572,17.35251572
2025-10-20,SZ1-ZQ,IN,UNKNOWN,13.11,0.0,0.0,谷歌,,
2025-10-20,SZ1-XL,MY,UNKNOWN,17.38,0.0,0.0,FB,,
2025-10-20,MM,IN,UNKNOWN,337.11,36.0,8.0,FB,42.13875,42.13875
2025-10-20,MY,IN,ZZ,2279.93,582.0,131.0,FB,17.4040458,17.4040458
2025-10-20,HY,IN,ZZ,2943.1,572.0,128.0,FB,22.99296875,22.99296875
2025-10-21,YK,MY,ZZ,136.53,7.0,1.0,FB,136.53,136.53
2025-10-21,SZ1-HJ,MY,UNKNOWN,177.67,5.0,1.0,FB,177.67,177.67
2025-10-21,SZ1-ZQ,IN,UNKNOWN,28.94,0.0,0.0,谷歌,,
2025-10-21,SZ1-ZQ,MY,UNKNOWN,72.77,3.0,1.0,FB,72.77,72.77
2025-10-21,SZ1-XL,IN,UNKNOWN,13.6,0.0,0.0,FB,,
2025-10-21,LM,IN,UNKNOWN,1738.85,262.0,90.0,FB,19.32055556,19.32055556
2025-10-21,FD,IN,UNKNOWN,4665.94,1112.0,352.0,FB,13.25551136,13.25551136
2025-10-21,YK,IN,ZZ,330.62,62.0,17.0,FB,19.44823529,19.44823529
2025-10-21,JK,IN,UNKNOWN,5690.66,1180.0,213.0,FB,26.71671362,26.71671362
2025-10-21,LD,IN,UNKNOWN,5553.21,1665.0,425.0,FB,13.06637647,13.06637647
2025-10-21,YJ,IN,ZZ,4135.53,842.0,250.0,FB,16.54212,16.54212
2025-10-21,XH,IN,ZZ,541.25,113.0,31.0,FB,17.45967742,17.45967742
2025-10-21,SZ1-LC,IN,UNKNOWN,43.77,9.0,1.0,FB,43.77,43.77
2025-10-21,HW,IN,ZZ,1169.39,400.0,41.0,FB,28.52170732,28.52170732
2025-10-21,SZ1-HJ,IN,UNKNOWN,399.63,61.0,7.0,FB,57.09,57.09
2025-10-21,SZ1-XC,MY,UNKNOWN,104.84,5.0,0.0,FB,,
2025-10-21,SZ1-XC,MY,UNKNOWN,23.93,4.0,0.0,谷歌,,
2025-10-21,SZ1-XC,IN,UNKNOWN,98.79,11.0,1.0,FB,98.79,98.79
2025-10-21,MY,IN,ZZ,3771.69,908.0,234.0,FB,16.11833333,16.11833333
2025-10-21,HY,IN,ZZ,1877.82,419.0,108.0,FB,17.38722222,17.38722222
2025-10-21,FKZ,IN,UNKNOWN,2.82,0.0,0.0,FB,,
2025-10-21,MM,IN,UNKNOWN,705.84,142.0,37.0,FB,19.07675676,19.07675676
2025-10-22,SZ1-ZQ,MY,UNKNOWN,8.46,1.0,0.0,FB,,
2025-10-22,SZ1-XL,MY,UNKNOWN,27.43,0.0,0.0,FB,,
2025-10-22,SZ1-XC,MY,UNKNOWN,1.8,10.0,0.0,谷歌,,
2025-10-22,SZ1-HJ,MY,UNKNOWN,48.97,1.0,1.0,FB,48.97,48.97
2025-10-22,YK,MY,ZZ,320.32,61.0,4.0,FB,80.08,80.08
2025-10-23,LM,IN,UNKNOWN,1086.61,76.0,45.0,FB,24.14688889,24.14688889
2025-10-23,YJ,IN,ZZ,128.34,34.0,12.0,FB,10.695,10.695
2025-10-23,LD,IN,UNKNOWN,749.44,274.0,74.0,FB,10.12756757,10.12756757
2025-10-23,XH,IN,ZZ,968.28,195.0,64.0,FB,15.129375,15.129375
2025-10-23,YK,IN,ZZ,873.73,183.0,50.0,FB,17.4746,17.4746
2025-10-23,SZ1-HJ,IN,UNKNOWN,38.85,3.0,0.0,FB,,
2025-10-23,MY,IN,ZZ,1505.66,285.0,61.0,FB,24.68295082,24.68295082
2025-10-23,HY,IN,ZZ,1957.74,354.0,76.0,FB,25.75973684,25.75973684
2025-10-23,FD,IN,UNKNOWN,637.18,154.0,47.0,FB,13.55702128,13.55702128
2025-10-23,FKZ,KR,UNKNOWN,4.01,0.0,0.0,FB,,
2025-10-23,JK,IN,UNKNOWN,883.6,160.0,24.0,FB,36.81666667,36.81666667
2025-10-23,MM,IN,UNKNOWN,399.61,67.0,15.0,FB,26.64066667,26.64066667
2025-10-23,SZ1-XC,IN,UNKNOWN,5.14,0.0,0.0,FB,,
2025-10-23,HW,IN,ZZ,711.16,81.0,15.0,FB,47.41066667,47.41066667
2025-10-23,SZ1-LC,IN,UNKNOWN,433.17,64.0,13.0,FB,33.32076923,33.32076923
2025-10-24,SZ1-LC,IN,UNKNOWN,192.11,32.0,7.0,FB,27.44428571,27.44428571
2025-10-24,SZ1-XC,IN,UNKNOWN,20.11,5.0,1.0,FB,20.11,20.11
2025-10-24,FKZ,KR,UNKNOWN,7.91,0.0,0.0,FB,,
2025-10-24,YJ,IN,ZZ,4233.5,1120.0,351.0,FB,12.06125356,12.06125356
2025-10-24,FD,IN,UNKNOWN,3450.9,851.0,288.0,FB,11.98229167,11.98229167
2025-10-24,JK,IN,UNKNOWN,2177.04,500.0,148.0,FB,14.70972973,14.70972973
2025-10-24,MY,IN,ZZ,2545.37,549.0,155.0,FB,16.42174194,16.42174194
2025-10-24,LM,IN,UNKNOWN,425.98,121.0,31.0,FB,13.74129032,13.74129032
2025-10-24,MM,IN,UNKNOWN,1017.91,180.0,51.0,FB,19.95901961,19.95901961
2025-10-24,HY,IN,ZZ,3323.71,613.0,174.0,FB,19.10178161,19.10178161
2025-10-24,LD,IN,UNKNOWN,594.57,184.0,60.0,FB,9.9095,9.9095
2025-10-24,SZ1-HJ,IN,UNKNOWN,108.11,10.0,1.0,FB,108.11,108.11
2025-10-24,YK,IN,ZZ,1675.93,391.0,109.0,FB,15.37550459,15.37550459
2025-10-24,YK,MY,ZZ,102.64,24.0,4.0,FB,25.66,25.66
2025-10-24,YK,DE,ZZ,21.17,4.0,2.0,FB,10.585,10.585
2025-10-24,YK,KR,ZZ,5.45,1.0,0.0,FB,,
2025-10-24,XH,IN,ZZ,4242.75,1239.0,386.0,FB,10.99158031,10.99158031
2025-10-24,SZ1-XL,IN,UNKNOWN,15.46,2.0,0.0,FB,,
2025-10-24,HW,IN,ZZ,349.63,30.0,0.0,FB,,
2025-10-25,YK,IN,ZZ,193.21,47.0,9.0,FB,21.46777778,21.46777778
2025-10-25,MY,IN,ZZ,1102.42,223.0,54.0,FB,20.41518519,20.41518519
2025-10-25,XH,IN,ZZ,638.8,115.0,32.0,FB,19.9625,19.9625
2025-10-25,LD,IN,UNKNOWN,515.52,100.0,16.0,FB,32.22,32.22
2025-10-25,FD,IN,UNKNOWN,1639.38,372.0,96.0,FB,17.076875,17.076875
2025-10-25,LM,IN,UNKNOWN,490.36,54.0,9.0,FB,54.48444444,54.48444444
2025-10-25,HY,IN,ZZ,331.71,75.0,18.0,FB,18.42833333,18.42833333
2025-10-25,JK,IN,UNKNOWN,898.18,156.0,30.0,FB,29.93933333,29.93933333
2025-10-25,YJ,IN,ZZ,1730.93,435.0,185.0,FB,9.356378378,9.356378378
2025-10-25,SZ1-LC,IN,UNKNOWN,78.46,24.0,1.0,FB,78.46,78.46
2025-10-25,MM,IN,UNKNOWN,786.92,235.0,57.0,FB,13.80561404,13.80561404
2025-10-25,SZ1-HJ,IN,UNKNOWN,85.66,5.0,1.0,FB,85.66,85.66
2025-10-25,SZ1-XC,IN,UNKNOWN,201.81,79.0,8.0,FB,25.22625,25.22625
2025-10-25,SZ1-ZQ,IN,UNKNOWN,43.93,7.0,1.0,FB,43.93,43.93
2025-10-25,HW,IN,ZZ,446.84,90.0,11.0,FB,40.62181818,40.62181818
2025-10-26,YK,DE,ZZ,88.09,5.0,2.0,FB,44.045,44.045
2025-10-26,YK,KR,ZZ,14.65,2.0,0.0,FB,,
2025-10-26,LD,DE,UNKNOWN,13.2,3.0,0.0,FB,,
2025-10-27,SZ1-HJ,MY,UNKNOWN,38.66,0.0,0.0,FB,,
2025-10-27,SZ1-XC,IN,UNKNOWN,480.07,165.0,12.0,FB,40.00583333,40.00583333
2025-10-27,SZ1-XC,MY,UNKNOWN,79.33,5.0,0.0,FB,,
2025-10-27,SZ1-XL,MY,UNKNOWN,13.06,0.0,0.0,FB,,
2025-10-27,SZ1-XL,IN,UNKNOWN,10.23,1.0,0.0,FB,,
2025-10-27,LD,DE,UNKNOWN,134.85,5.0,1.0,FB,134.85,134.85
2025-10-27,MY,IN,ZZ,2689.74,630.0,85.0,FB,31.644,31.644
2025-10-27,MM,IN,UNKNOWN,1487.39,366.0,49.0,FB,30.35489796,30.35489796
2025-10-27,SZ1-HJ,IN,UNKNOWN,79.2,11.0,1.0,FB,79.2,79.2
2025-10-27,XH,IN,ZZ,334.84,76.0,13.0,FB,25.75692308,25.75692308
2025-10-27,YK,IN,ZZ,353.02,87.0,13.0,FB,27.15538462,27.15538462
2025-10-27,LM,IN,UNKNOWN,1246.04,268.0,60.0,FB,20.76733333,20.76733333
2025-10-27,YK,MY,ZZ,106.22,12.0,2.0,FB,53.11,53.11
2025-10-27,YK,KR,ZZ,3.16,0.0,0.0,FB,,
2025-10-27,FD,IN,UNKNOWN,279.7,60.0,18.0,FB,15.53888889,15.53888889
2025-10-27,LD,IN,UNKNOWN,1680.91,325.0,76.0,FB,22.11723684,22.11723684
2025-10-27,YK,DE,ZZ,303.59,6.0,0.0,FB,,
2025-10-27,JK,IN,UNKNOWN,3564.03,622.0,121.0,FB,29.45479339,29.45479339
2025-10-27,JK,MY,UNKNOWN,3.16,0.0,0.0,FB,,
2025-10-27,YJ,IN,ZZ,2520.19,546.0,116.0,FB,21.72577586,21.72577586
2025-10-27,XH,DE,ZZ,171.54,2.0,0.0,FB,,
2025-10-27,HW,IN,ZZ,1341.73,230.0,48.0,FB,27.95270833,27.95270833
2025-10-27,SZ1-LC,IN,UNKNOWN,454.2,78.0,6.0,FB,75.7,75.7
2025-10-27,SZ1-ZQ,IN,UNKNOWN,71.56,15.0,1.0,FB,71.56,71.56
2025-10-27,SZ1-ZQ,MY,UNKNOWN,27.78,0.0,0.0,FB,,
2025-10-28,SZ1-HJ,MY,UNKNOWN,25.55,0.0,0.0,FB,,
2025-10-28,SZ1-LC,IN,UNKNOWN,329.53,11.0,1.0,FB,329.53,329.53
2025-10-28,LD,IN,UNKNOWN,1276.05,390.0,88.0,FB,14.50056818,14.50056818
2025-10-28,FD,IN,UNKNOWN,564.1,100.0,17.0,FB,33.18235294,33.18235294
2025-10-28,FKZ,KR,UNKNOWN,62.24,8.0,2.0,FB,31.12,31.12
2025-10-28,LD,DE,UNKNOWN,101.57,2.0,0.0,FB,,
