时间戳记,日期,投手,地区,广告消耗（AD Spend） 美元(USD) ,成效（result）,进粉数（people）,平台,单粉成本,单次成效费用,所属团队（team）
2024-10-01 23:17:57.534000,2024-10-01,HF,印度（India）,1537.59,93.0,36.0,,42.71083333,42.71083333,郑州团队
2024-10-02 00:22:26.773000,2024-10-01,LYD,印度（India）,4411.85,591.0,229.0,,19.26572052,19.26572052,金边团队
2024-10-02 04:24:37.219000,2024-10-01,HY,土耳其(Turkey),914.99,31.0,26.0,,35.19192308,35.19192308,郑州团队
2024-10-02 09:21:11.992000,2024-10-01,云迪,印度（India）,10184.39,1143.0,716.0,,14.22400838,14.22400838,深圳团队
2024-10-02 12:26:46.375000,2024-10-01,善光,印度（India）,227.65,20.0,12.0,,18.97083333,18.97083333,深圳团队
2024-10-02 12:35:09.994000,2024-10-01,紫光,土耳其(Turkey),403.86,33.0,27.0,,14.95777778,14.95777778,深圳团队
2024-10-02 12:36:23.440000,2024-10-01,紫光,印度（India）,1945.34,210.0,110.0,,17.68490909,17.68490909,深圳团队
2024-10-02 12:40:40.357000,2024-10-01,善光,土耳其(Turkey),1454.34,127.0,102.0,,14.25823529,14.25823529,深圳团队
2024-10-02 12:55:44.261000,2024-10-01,老郭,印度（India）,273.81,18.0,12.0,,22.8175,22.8175,深圳团队
2024-10-02 13:12:00.551000,2024-10-01,AK,印度（India）,15073.89,1600.0,745.0,,20.2334094,20.2334094,深圳团队
2024-10-02 19:23:01.085000,2024-10-02,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 20:30:16.148000,2024-10-02,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 20:46:49.874000,2024-10-02,HY,土耳其(Turkey),539.77,29.0,18.0,,29.98722222,29.98722222,郑州团队
2024-10-02 22:12:49.866000,2024-10-02,WYF,印度（India）,21.41,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 22:15:28.861000,2024-10-02,WYF,印度（India）,21.41,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 22:18:52.374000,2024-10-02,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 22:30:27.652000,2024-10-02,YJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 22:31:18.521000,2024-10-02,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-02 22:59:31.617000,2024-10-01,HF,印度（India）,1537.59,93.0,36.0,,42.71083333,42.71083333,郑州团队
2024-10-02 23:00:19.371000,2024-10-02,SG,印度（India）,2493.91,342.0,170.0,,14.67005882,14.67005882,郑州团队
2024-10-02 23:03:05.332000,2024-10-02,MY,印度（India）,1002.12,145.0,123.0,,8.147317073,8.147317073,金边团队
2024-10-02 23:08:40.898000,2024-10-02,HF,印度（India）,335.11,52.0,19.0,,17.63736842,17.63736842,郑州团队
2024-10-02 23:12:34.710000,2024-10-02,HW,印度（India）,5044.0,712.0,435.0,,11.5954023,11.5954023,金边团队
2024-10-02 23:27:08.639000,2024-10-02,善光,土耳其(Turkey),1443.03,127.0,82.0,,17.59792683,17.59792683,深圳团队
2024-10-02 23:37:57.713000,2024-10-02,LYD,印度（India）,1072.7,177.0,64.0,,16.7609375,16.7609375,金边团队
2024-10-02 23:46:24.532000,2024-10-02,善光,印度（India）,601.23,139.0,107.0,,5.618971963,5.618971963,深圳团队
2024-10-03 00:37:38.092000,2024-10-02,云迪,印度（India）,9866.01,1152.0,746.0,,13.22521448,13.22521448,深圳团队
2024-10-03 00:38:29.140000,2024-10-01,憨豆,印度（India）,6662.53,618.0,375.0,,17.76674667,17.76674667,深圳团队
2024-10-03 00:38:58.359000,2024-10-02,老郭,印度（India）,181.89,12.0,8.0,,22.73625,22.73625,深圳团队
2024-10-03 00:43:31.194000,2024-10-02,憨豆,印度（India）,6940.36,736.0,496.0,,13.99266129,13.99266129,深圳团队
2024-10-03 00:46:33.070000,2024-09-27,憨豆,土耳其(Turkey),429.69,50.0,31.0,,13.86096774,13.86096774,深圳团队
2024-10-03 00:47:54.015000,2024-09-28,憨豆,土耳其(Turkey),2376.43,108.0,74.0,,32.11391892,32.11391892,深圳团队
2024-10-03 00:49:06.821000,2024-09-29,憨豆,土耳其(Turkey),2033.94,166.0,113.0,,17.99946903,17.99946903,深圳团队
2024-10-03 01:52:28.986000,2024-10-02,小赵,印度（India）,968.87,177.0,80.0,,12.110875,12.110875,深圳团队
2024-10-03 08:27:50.463000,2024-10-02,AK,印度（India）,4275.53,600.0,299.0,,14.29943144,14.29943144,深圳团队
2024-10-03 15:04:56.634000,2024-10-01,ZJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-03 15:05:25.905000,2024-10-02,ZJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-03 15:46:53.427000,2024-10-03,ZJ,土耳其(Turkey),829.1,36.0,14.0,,59.22142857,59.22142857,郑州团队
2024-10-03 23:18:45.705000,2024-10-03,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-03 23:52:15.387000,2024-10-03,WYF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:28:39.516000,2024-10-02,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:29:26.405000,2024-10-03,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:29:57.972000,2024-10-03,YJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:30:26.503000,2024-10-03,SG,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:32:08.286000,2024-10-03,SG,印度（India）,0.0,0.0,9.0,,0,0,郑州团队
2024-10-04 00:32:53.107000,2024-10-03,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:33:28.053000,2024-10-03,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 00:40:57.795000,2024-10-03,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 02:32:48.478000,2024-10-02,紫光,印度（India）,1009.06,138.0,105.0,,9.610095238,9.610095238,深圳团队
2024-10-04 06:28:59.700000,2024-10-03,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 08:36:39.344000,2024-10-03,HF,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 08:37:43.383000,2024-10-03,HF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 13:09:57.283000,2024-10-03,Mar,印度（India）,341.31,16.0,3.0,,113.77,113.77,郑州团队
2024-10-04 16:09:28.177000,2024-10-03,HY,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 20:29:20.869000,2024-10-03,善光,土耳其(Turkey),2156.62,161.0,106.0,,20.3454717,20.3454717,深圳团队
2024-10-04 20:51:58.142000,2024-10-04,HY,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 20:52:05.166000,2024-10-04,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 20:53:05.316000,2024-10-04,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:04:00.838000,2024-10-04,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:04:31.293000,2024-10-04,HF,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:11:57.963000,2024-10-04,HF,印度（India）,59.24,19.0,11.0,,5.385454545,5.385454545,郑州团队
2024-10-04 21:17:02.542000,2024-10-04,ZJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:17:58.991000,2024-10-04,YJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:18:38.941000,2024-10-04,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:19:15.060000,2024-10-04,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 21:34:08.850000,2024-10-04,WYF,印度（India）,4.89,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 22:51:48.878000,2024-10-04,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-04 22:59:32.668000,2024-10-04,LJA,印度（India）,4.51,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-05 20:38:15.843000,2024-10-05,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-05 20:38:40.539000,2024-10-05,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-05 20:38:57.289000,2024-10-05,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-05 21:04:01.648000,2024-10-05,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-05 21:20:11.194000,2024-10-05,HF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-05 22:46:10.153000,2024-10-04,HY,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 02:01:32.791000,2024-10-05,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 12:44:58.517000,2024-10-04,善光,土耳其(Turkey),1235.89,126.0,73.0,,16.93,16.93,深圳团队
2024-10-06 12:46:02.422000,2024-10-05,善光,土耳其(Turkey),1469.19,103.0,48.0,,30.608125,30.608125,深圳团队
2024-10-06 18:05:10.167000,2024-10-06,HY,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 19:57:00.023000,2024-10-06,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 19:58:20.735000,2024-10-06,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 20:35:57.754000,2024-10-06,HF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 21:06:29.608000,2024-10-06,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 21:06:53.625000,2024-10-06,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 23:18:32.362000,2024-10-06,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 23:25:20.034000,2024-10-06,YJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-06 23:25:43.346000,2024-10-06,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 09:28:36.345000,2024-10-04,SG,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 10:50:32.287000,2024-10-05,ZJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 10:50:54.691000,2024-10-06,ZJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 18:37:04.746000,2024-10-07,HY,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 18:45:38.255000,2024-10-07,ZJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 18:46:58.092000,2024-10-07,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 20:46:23.014000,2024-10-07,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 20:46:45.276000,2024-10-07,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 21:55:24.275000,2024-10-07,HF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-07 22:42:50.327000,2024-10-07,LQ,印度（India）,207.88,25.0,20.0,,10.394,10.394,郑州团队
2024-10-07 23:04:51.116000,2024-10-07,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 03:32:23.346000,2024-10-07,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 17:34:19.298000,2024-10-08,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 18:29:21.632000,2024-10-08,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 18:29:47.499000,2024-10-08,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 20:30:25.680000,2024-10-08,HY,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 20:32:07.261000,2024-10-08,YJ,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 20:32:32.981000,2024-10-08,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 22:08:41.169000,2024-10-08,LJA,印度（India）,83.57,7.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 22:13:03.098000,2024-10-08,LQ,印度（India）,170.25,21.0,11.0,,15.47727273,15.47727273,郑州团队
2024-10-08 22:26:08.543000,2024-10-08,LJA,意大利（Italy),206.68,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 22:30:08.889000,2024-10-08,LQ,意大利（Italy),54.92,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 22:46:05.225000,2024-10-08,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 23:03:05.718000,2024-10-08,HF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 23:07:40.175000,2024-10-08,ZJ,意大利（Italy),248.1,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-08 23:08:33.938000,2024-10-08,HF,意大利（Italy),563.79,17.0,3.0,,187.93,187.93,郑州团队
2024-10-09 10:27:26.974000,2024-10-08,WYF,印度（India）,8.62,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:22:27.378000,2024-10-09,LJA,印度（India）,29.4,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:24:35.653000,2024-10-09,YJ,意大利（Italy),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:24:47.076000,2024-10-09,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:25:00.792000,2024-10-09,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:25:25.581000,2024-10-09,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:26:47.026000,2024-10-09,LJA,意大利（Italy),625.05,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:33:53.213000,2024-10-09,ZJ,意大利（Italy),319.05,6.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:35:22.427000,2024-10-09,WD,意大利（Italy),28.07,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:37:17.486000,2024-10-09,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:50:16.519000,2024-10-09,云迪,印度（India）,389.48,71.0,44.0,,8.851818182,8.851818182,深圳团队
2024-10-09 22:53:15.268000,2024-10-09,HY,意大利（Italy),927.13,53.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 22:53:27.357000,2024-10-09,善光,印度（India）,343.71,89.0,48.0,,7.160625,7.160625,深圳团队
2024-10-09 23:07:15.447000,2024-10-09,HF,意大利（Italy),606.24,15.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 23:07:35.196000,2024-10-09,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 23:08:12.399000,2024-10-09,HF,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 23:26:31.916000,2024-10-08,LQ,意大利（Italy),453.24,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 23:31:04.518000,2024-10-09,LQ,意大利（Italy),453.24,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-09 23:32:39.278000,2024-10-09,Mar,印度（India）,280.31,21.0,5.0,,56.062,56.062,郑州团队
2024-10-10 01:04:29.310000,2024-10-09,SG,意大利（Italy),199.43,9.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 01:05:00.235000,2024-10-09,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 11:43:48.089000,2024-10-09,WYF,意大利（Italy),69.66,4.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 18:11:33.774000,2024-10-10,LJA,印度（India）,8.84,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 18:12:39.543000,2024-10-10,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 18:15:01.341000,2024-10-10,LJA,意大利（Italy),336.76,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 21:28:27.071000,2024-10-10,WD,土耳其(Turkey),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 21:29:46.695000,2024-10-10,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 21:47:05.371000,2024-10-10,YJ,意大利（Italy),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 21:47:36.346000,2024-10-10,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 21:57:09.830000,2024-10-10,HY,意大利（Italy),1592.09,68.0,10.0,,159.209,159.209,郑州团队
2024-10-10 22:23:13.999000,2024-10-10,ZJ,意大利（Italy),327.42,9.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 22:23:40.207000,2024-10-10,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 22:23:45.124000,2024-10-10,LQ,意大利（Italy),364.1,9.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 22:26:51.096000,2024-10-10,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 22:40:02.260000,2024-10-10,HF,印度（India）,608.21,87.0,38.0,,16.00552632,16.00552632,郑州团队
2024-10-10 23:01:46.509000,2024-10-10,WD,意大利（Italy),145.82,5.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 23:11:57.737000,2024-10-10,HF,意大利（Italy),161.44,4.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 23:17:08.496000,2024-10-10,SG,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-10 23:30:39.910000,2024-10-10,Mar,印度（India）,328.55,16.0,6.0,,54.75833333,54.75833333,郑州团队
2024-10-11 01:24:23.470000,2024-10-10,云迪,印度（India）,532.01,85.0,51.0,,10.43156863,10.43156863,深圳团队
2024-10-11 01:26:33.429000,2024-10-10,老郭,印度（India）,246.98,31.0,5.0,,49.396,49.396,深圳团队
2024-10-11 03:51:56.028000,2024-10-10,善光,印度（India）,586.03,114.0,66.0,,8.879242424,8.879242424,深圳团队
2024-10-11 11:43:06.408000,2024-10-03,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:43:29.782000,2024-10-04,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:43:49.924000,2024-10-05,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:44:07.578000,2024-10-06,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:44:24.944000,2024-10-07,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:44:45.928000,2024-10-08,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:45:01.576000,2024-10-09,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 11:45:22.720000,2024-10-10,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:48:22.806000,2024-10-03,MY,印度（India）,0.0,0.0,1.0,,0,0,金边团队
2024-10-11 12:48:43.710000,2024-10-04,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:48:59.269000,2024-10-05,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:49:15.435000,2024-10-06,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:49:34.005000,2024-10-07,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:49:49.766000,2024-10-08,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:50:10.175000,2024-10-09,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 12:50:29.002000,2024-10-10,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-11 17:10:35.260000,2024-10-11,LQ,意大利（Italy),28.77,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 19:26:14.265000,2024-10-11,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 19:27:24.474000,2024-10-11,ZJ,意大利（Italy),189.98,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 21:12:49.645000,2024-10-11,WD,意大利（Italy),130.18,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 21:50:22.202000,2024-10-11,YJ,意大利（Italy),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 21:52:48.223000,2024-10-11,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 22:05:23.619000,2024-10-11,LQ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 22:16:31.103000,2024-10-11,LJA,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 22:17:14.616000,2024-10-11,LJA,意大利（Italy),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 22:30:27.493000,2024-10-11,Mar,印度（India）,395.8,6.0,2.0,,197.9,197.9,郑州团队
2024-10-11 22:38:15.514000,2024-10-11,WD,印度（India）,23.14,8.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 22:45:26.876000,2024-10-10,WYF,意大利（Italy),908.0,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 22:47:54.603000,2024-10-11,HF,印度（India）,302.3,35.0,29.0,,10.42413793,10.42413793,郑州团队
2024-10-11 22:53:22.745000,2024-10-11,HF,意大利（Italy),50.45,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 23:05:20.278000,2024-10-11,HY,意大利（Italy),1330.03,46.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 23:08:29.088000,2024-10-11,紫光,土耳其(Turkey),113.0,3.0,3.0,,37.66666667,37.66666667,深圳团队
2024-10-11 23:34:26.739000,2024-10-11,SG,印度（India）,43.99,18.0,7.0,,6.284285714,6.284285714,郑州团队
2024-10-11 23:35:21.521000,2024-10-11,SG,意大利（Italy),31.76,1.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-11 23:41:21.867000,2024-10-11,云迪,印度（India）,983.93,122.0,68.0,,14.46955882,14.46955882,深圳团队
2024-10-11 23:42:24.484000,2024-10-11,云迪,土耳其(Turkey),68.14,3.0,1.0,,68.14,68.14,深圳团队
2024-10-11 23:43:10.855000,2024-10-11,小赵,印度（India）,616.68,124.0,52.0,,11.85923077,11.85923077,深圳团队
2024-10-12 00:00:07.593000,2024-10-11,AK,土耳其(Turkey),181.87,12.0,0.0,,#DIV/0!,#DIV/0!,深圳团队
2024-10-12 00:00:08.714000,2024-10-11,善光,土耳其(Turkey),41.44,4.0,1.0,,41.44,41.44,深圳团队
2024-10-12 12:38:47.420000,2024-10-11,MY,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-12 19:15:30.533000,2024-10-11,LYD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2024-10-12 19:33:17.231000,2024-10-12,ZJ,意大利（Italy),61.4,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 19:34:12.721000,2024-10-12,ZJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 19:35:45.958000,2024-10-12,WD,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 19:36:36.027000,2024-10-12,WD,意大利（Italy),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 19:36:56.894000,2024-10-12,LQ,意大利（Italy),0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 19:38:22.124000,2024-10-12,LQ,印度（India）,0.79,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 19:50:14.316000,2024-10-12,HY,意大利（Italy),273.36,15.0,9.0,,30.37333333,30.37333333,郑州团队
2024-10-12 21:37:59.694000,2024-10-12,HF,印度（India）,196.0,20.0,10.0,,19.6,19.6,郑州团队
2024-10-12 21:38:47.975000,2024-10-12,HF,意大利（Italy),6.94,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 22:22:03.350000,2024-10-12,YJ,印度（India）,0.0,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2024-10-12 22:31:11.425000,2024-10-12,SG,印度（India）,163.97,18.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
